emp_no,birth_date
432795,1953-03-14
432798,1953-10-03
432807,1952-12-23
432809,1953-04-30
432820,1953-09-23
432828,1955-02-22
432829,1954-10-14
432841,1955-03-24
432861,1955-12-16
432863,1953-06-25
432869,1954-08-15
432870,1955-06-19
432881,1953-07-02
432893,1955-04-02
432900,1955-04-21
432901,1953-01-29
432906,1952-05-08
432908,1953-03-04
432909,1953-01-07
432912,1952-12-23
432918,1953-05-18
432920,1953-06-06
432923,1952-09-17
432955,1952-02-13
432957,1955-12-15
432965,1952-11-02
432972,1952-06-01
432973,1954-03-24
432976,1955-06-06
432978,1955-06-23
432984,1953-02-05
432988,1954-03-22
432990,1954-12-29
433012,1955-08-31
433034,1952-11-14
433039,1952-12-02
433042,1955-08-20
433045,1954-10-20
433049,1954-12-18
433054,1953-09-13
433061,1952-02-05
433067,1955-04-16
433073,1952-03-09
433084,1954-02-19
433085,1953-08-19
433095,1953-04-01
433096,1952-06-18
433104,1955-10-03
433112,1954-05-05
433116,1954-07-28
433117,1953-02-15
433121,1952-07-01
433126,1952-09-16
433139,1955-05-23
433143,1954-06-11
433148,1952-09-20
433151,1954-12-22
433169,1952-06-16
433185,1954-12-30
433188,1955-02-27
433190,1954-04-01
433208,1952-05-26
433214,1955-11-09
433217,1954-01-10
433221,1953-01-25
433228,1955-12-16
433233,1954-07-26
433235,1955-11-27
433239,1954-10-02
433242,1952-02-17
433251,1953-09-22
433252,1952-08-18
433258,1954-05-14
433267,1953-02-26
433292,1953-02-15
433293,1953-03-06
433295,1955-07-19
433304,1952-02-13
433317,1955-12-05
433318,1954-09-18
433320,1954-06-28
433341,1955-01-19
433343,1953-01-25
433345,1955-05-15
433350,1954-04-14
433351,1954-04-16
433372,1955-05-04
433381,1952-10-28
433385,1952-05-19
433387,1954-05-12
433389,1954-02-24
433397,1954-07-04
433404,1954-01-17
433408,1953-07-27
433421,1954-08-13
433422,1952-10-16
433431,1953-07-22
433433,1952-03-18
433440,1955-03-23
433443,1953-08-17
433455,1954-07-16
433456,1952-10-08
433462,1953-08-18
433471,1954-05-08
433473,1952-12-29
433474,1952-06-25
433480,1952-04-08
433481,1954-08-01
433498,1953-01-14
433509,1953-05-18
433513,1952-08-20
433514,1952-07-04
433534,1954-09-22
433536,1955-10-13
433538,1954-03-27
433540,1955-01-25
433543,1952-07-07
433552,1952-09-19
433561,1954-09-12
433576,1953-07-13
433581,1953-04-02
433591,1953-06-29
433602,1955-10-17
433603,1952-08-01
433606,1952-06-27
433607,1953-05-18
433608,1954-03-22
433621,1953-12-24
433623,1952-11-26
433656,1952-02-13
433661,1953-09-09
433676,1953-02-27
433679,1953-02-22
433684,1954-10-18
433689,1953-11-05
433691,1955-06-27
433696,1954-01-25
433697,1955-03-27
433699,1955-05-31
433700,1955-05-24
433701,1952-02-15
433704,1953-03-27
433710,1955-11-03
433715,1955-12-08
433720,1955-11-06
433723,1954-06-06
433728,1952-05-05
433732,1955-08-15
433749,1954-04-29
433752,1955-06-11
433754,1952-04-14
433759,1952-04-09
433776,1954-07-04
433781,1954-09-24
433789,1953-03-16
433790,1954-04-18
433794,1952-10-01
433799,1953-02-05
433822,1952-02-17
433825,1955-04-05
433826,1954-05-19
433829,1954-06-04
433833,1954-07-02
433841,1952-10-25
433854,1954-10-01
433855,1953-09-18
433876,1953-10-12
433880,1953-05-06
433883,1952-11-30
433893,1953-07-06
433906,1953-03-06
433914,1954-01-20
433922,1952-12-09
433924,1953-03-24
433925,1954-10-03
433927,1953-11-22
433931,1952-10-28
433938,1953-08-26
433941,1954-10-11
433950,1955-10-31
433955,1953-04-21
433968,1952-07-23
433970,1954-10-23
433972,1953-04-21
433991,1953-01-16
434012,1955-11-02
434014,1953-11-11
434019,1952-10-25
434023,1954-01-03
434027,1954-07-08
434028,1954-11-18
434033,1954-06-18
434042,1954-05-11
434051,1955-09-28
434059,1954-11-01
434061,1954-11-26
434062,1954-02-28
434068,1952-11-13
434078,1952-05-27
434079,1954-11-27
434084,1954-10-11
434089,1954-01-29
434092,1952-10-28
434106,1952-10-28
434108,1952-06-07
434109,1952-08-31
434112,1952-10-31
434115,1954-04-15
434120,1953-05-26
434143,1955-02-25
434153,1953-05-16
434158,1952-04-22
434165,1953-12-08
434174,1953-06-30
434177,1953-08-10
434183,1953-02-08
434185,1953-07-09
434202,1955-02-26
434208,1954-11-17
434214,1952-03-27
434217,1952-06-21
434218,1955-02-10
434219,1953-07-26
434223,1955-10-27
434226,1955-05-27
434228,1954-09-05
434229,1955-04-18
434236,1952-07-12
434249,1955-05-07
434254,1955-12-15
434261,1955-11-05
434264,1954-12-24
434270,1952-05-21
434271,1955-11-19
434274,1952-10-29
434278,1954-05-30
434284,1954-08-30
434289,1952-07-26
434301,1953-06-25
434310,1955-01-05
434316,1952-05-21
434317,1954-10-02
434318,1952-10-28
434326,1953-07-14
434327,1954-03-13
434332,1954-12-12
434340,1954-02-11
434347,1952-04-06
434349,1952-04-26
434357,1952-04-08
434365,1953-01-24
434377,1954-05-27
434388,1955-06-19
434391,1953-01-24
434401,1954-10-18
434419,1955-07-30
434428,1954-03-13
434434,1954-08-03
434446,1954-07-16
434449,1955-09-25
434456,1953-03-10
434466,1952-07-19
434493,1955-06-28
434496,1955-04-04
434500,1954-07-24
434505,1955-04-20
434508,1955-07-27
434509,1953-10-28
434514,1953-10-26
434531,1955-10-09
434534,1952-10-18
434536,1952-12-06
434541,1954-10-23
434547,1955-03-16
434549,1954-10-20
434550,1953-03-02
434556,1954-07-26
434557,1955-02-01
434560,1954-10-29
434578,1952-03-15
434579,1955-07-17
434580,1955-07-20
434608,1952-11-24
434613,1953-12-08
434627,1953-05-31
434628,1955-05-03
434631,1955-09-25
434661,1953-05-08
434673,1955-11-08
434689,1953-08-10
434692,1955-12-15
434708,1954-04-04
434709,1953-02-06
434710,1952-05-26
434714,1954-05-29
434718,1953-09-18
434721,1955-03-03
434725,1955-08-16
434729,1954-06-24
434760,1953-08-15
434765,1955-04-24
434766,1954-09-10
434769,1954-11-05
434770,1955-11-19
434771,1955-09-14
434776,1953-03-31
434784,1953-04-23
434785,1955-04-11
434787,1955-04-09
434790,1952-11-10
434797,1955-07-08
434806,1955-03-20
434809,1955-03-06
434823,1955-04-06
434824,1952-05-05
434825,1952-11-28
434831,1953-08-22
434833,1952-07-27
434834,1952-02-08
434848,1952-03-31
434862,1953-03-31
434907,1954-04-19
434922,1954-12-28
434953,1955-09-21
434957,1952-04-24
434958,1955-03-09
434961,1954-03-15
434974,1954-02-08
435002,1954-04-02
435016,1953-04-30
435018,1952-02-19
435024,1952-09-11
435032,1955-02-08
435040,1953-02-04
435045,1952-09-03
435047,1955-08-03
435048,1954-03-03
435063,1954-06-15
435064,1953-02-13
435065,1954-06-27
435066,1954-09-13
435073,1953-07-29
435105,1955-07-01
435106,1954-05-29
435109,1953-07-24
435110,1953-02-01
435112,1955-12-27
435115,1955-08-26
435116,1952-12-12
435119,1953-01-29
435124,1954-08-17
435126,1955-12-23
435127,1953-09-28
435135,1955-12-13
435138,1955-02-17
435140,1952-11-04
435153,1955-12-27
435154,1953-09-12
435165,1955-10-28
435173,1953-01-26
435175,1955-05-14
435198,1955-03-24
435199,1952-02-13
435210,1954-07-29
435229,1955-04-05
435231,1955-04-19
435241,1953-07-01
435259,1952-11-04
435269,1952-12-18
435272,1954-05-23
435277,1954-09-14
435279,1954-12-05
435283,1954-06-06
435307,1955-06-28
435308,1954-07-20
435311,1955-06-07
435312,1955-08-09
435313,1954-02-21
435315,1955-09-22
435318,1952-09-26
435324,1952-09-19
435326,1952-05-15
435330,1955-05-03
435345,1953-10-08
435346,1955-04-17
435350,1955-06-18
435354,1952-11-05
435379,1952-09-07
435388,1952-06-26
435399,1953-11-10
435403,1954-12-09
435417,1955-02-15
435427,1952-04-11
435429,1954-01-28
435432,1952-08-16
435450,1955-11-18
435465,1952-07-28
435467,1955-12-09
435474,1954-04-04
435476,1954-02-16
435478,1953-01-28
435489,1954-02-10
435491,1952-10-14
435507,1954-06-29
435512,1955-05-22
435514,1952-02-15
435515,1953-02-01
435519,1954-11-30
435535,1955-05-09
435537,1954-04-01
435541,1955-05-18
435544,1953-05-08
435546,1953-10-19
435564,1954-07-24
435567,1954-11-07
435569,1952-04-17
435587,1955-02-21
435592,1955-03-05
435595,1954-04-12
435598,1952-03-15
435599,1953-12-10
435606,1952-08-24
435611,1953-02-05
435617,1952-10-22
435618,1954-09-23
435623,1955-09-07
435630,1952-08-05
435634,1955-06-15
435635,1954-11-30
435640,1952-09-26
435645,1953-04-11
435646,1952-02-29
435650,1955-12-04
435666,1954-12-11
435667,1953-11-27
435672,1954-10-18
435693,1955-10-15
435708,1955-11-29
435713,1954-05-22
435714,1955-06-22
435719,1955-10-06
435729,1954-11-26
435743,1954-07-09
435753,1953-05-12
435759,1952-05-12
435764,1952-07-21
435775,1955-04-27
435783,1954-09-24
435799,1955-04-30
435811,1954-03-09
435819,1955-09-13
435822,1954-04-01
435836,1952-08-19
435850,1954-01-07
435851,1955-08-15
435854,1954-07-03
435856,1953-12-09
435864,1955-07-10
435880,1952-12-31
435885,1955-05-18
435893,1952-06-12
435902,1952-05-05
435906,1954-10-12
435909,1955-06-13
435911,1955-06-27
435956,1952-12-06
435966,1952-08-25
435967,1955-02-10
435972,1954-07-24
435980,1955-01-30
435985,1953-07-04
435989,1954-10-11
435991,1954-04-25
435992,1954-07-27
435995,1953-11-26
436001,1953-05-09
436007,1955-12-15
436008,1952-06-26
436016,1952-06-13
436025,1954-12-04
436026,1952-11-08
436031,1954-07-12
436036,1952-08-13
436049,1955-05-07
436050,1955-08-03
436051,1954-04-17
436062,1952-02-27
436069,1955-01-14
436077,1952-06-02
436079,1953-07-21
436088,1953-03-28
436094,1952-04-02
436099,1952-09-24
436114,1952-12-28
436116,1952-10-11
436121,1954-06-23
436124,1955-02-15
436125,1953-11-07
436128,1953-04-12
436129,1953-12-11
436145,1952-11-05
436147,1953-05-16
436157,1952-12-16
436175,1955-05-07
436182,1953-01-24
436185,1954-03-02
436188,1953-03-08
436191,1953-06-27
436192,1953-04-01
436195,1955-09-17
436196,1955-08-01
436205,1953-06-23
436214,1954-10-28
436218,1953-03-11
436220,1954-03-04
436229,1955-04-02
436231,1954-05-30
436239,1953-05-29
436242,1952-12-18
436243,1955-11-17
436251,1954-10-23
436255,1953-03-05
436269,1954-06-06
436272,1953-01-02
436285,1954-02-14
436308,1953-07-27
436313,1955-11-14
436327,1954-12-04
436334,1954-09-03
436341,1955-04-17
436344,1955-09-11
436345,1953-06-13
436364,1955-08-25
436372,1952-05-02
436388,1952-06-13
436394,1955-01-21
436396,1955-08-02
436400,1952-11-29
436413,1952-04-24
436418,1953-08-31
436419,1952-07-20
436421,1954-10-22
436433,1954-08-09
436438,1955-04-18
436442,1954-11-10
436446,1953-10-29
436453,1954-09-10
436458,1954-01-05
436467,1955-09-13
436477,1952-05-19
436480,1952-07-02
436490,1952-08-16
436491,1955-07-12
436498,1954-05-14
436499,1952-09-06
436510,1952-08-24
436515,1955-03-09
436520,1953-10-16
436525,1955-07-24
436530,1954-04-19
436540,1952-03-21
436541,1955-04-15
436553,1953-01-11
436561,1952-11-29
436585,1955-04-12
436587,1955-04-20
436592,1954-01-15
436596,1952-02-02
436599,1952-04-13
436613,1953-06-21
436614,1955-08-06
436615,1953-11-14
436616,1952-10-02
436625,1954-12-25
436632,1953-04-22
436635,1955-12-20
436639,1952-07-16
436640,1953-09-05
436641,1952-12-09
436651,1954-02-23
436656,1955-04-02
436673,1952-03-14
436684,1955-03-07
436686,1955-11-28
436692,1955-07-02
436694,1953-03-22
436705,1953-05-14
436709,1954-08-06
436714,1953-01-20
436717,1953-06-06
436730,1953-06-14
436731,1955-11-15
436735,1953-02-06
436737,1954-01-15
436738,1952-03-21
436746,1954-02-02
436756,1955-12-25
436763,1952-11-07
436772,1953-07-21
436781,1952-09-21
436796,1955-05-05
436798,1953-01-07
436805,1955-11-30
436812,1953-10-12
436817,1955-03-24
436822,1952-10-19
436823,1955-04-10
436830,1954-01-21
436842,1952-02-17
436847,1952-06-19
436848,1954-08-21
436858,1953-07-09
436861,1952-09-16
436869,1953-12-18
436876,1953-11-09
436883,1952-11-14
436893,1954-11-16
436902,1954-10-24
436904,1955-11-03
436909,1954-11-09
436921,1954-08-16
436922,1953-08-15
436927,1952-08-14
436935,1953-02-10
436942,1953-09-29
436965,1953-01-28
436974,1954-06-24
436975,1953-03-08
436977,1954-02-25
436982,1954-11-13
436989,1954-03-26
436991,1953-03-10
436993,1954-03-18
436994,1953-06-26
437033,1953-11-21
437036,1955-03-26
437045,1953-10-07
437052,1954-10-10
437055,1954-08-24
437061,1953-04-05
437063,1955-03-17
437074,1954-01-04
437077,1954-08-11
437089,1953-04-19
437094,1955-08-05
437096,1954-11-01
437097,1953-06-17
437098,1955-11-22
437104,1955-01-02
437105,1953-06-17
437112,1955-08-22
437121,1952-04-23
437123,1952-12-06
437125,1953-05-27
437129,1954-06-20
437131,1954-04-22
437148,1955-11-17
437163,1952-12-26
437182,1953-09-05
437191,1954-12-27
437195,1955-04-16
437201,1953-05-19
437209,1952-05-30
437222,1955-04-15
437230,1952-04-11
437231,1952-05-18
437233,1954-09-03
437234,1953-01-28
437235,1955-09-11
437241,1952-08-10
437264,1953-12-28
437280,1955-06-29
437285,1952-12-05
437294,1955-10-11
437298,1955-03-02
437299,1955-11-16
437301,1952-12-30
437330,1953-12-07
437342,1953-10-17
437345,1954-01-15
437348,1952-06-18
437354,1955-03-05
437358,1952-10-08
437364,1954-04-14
437370,1952-07-22
437371,1953-08-27
437372,1952-09-23
437375,1953-10-06
437376,1955-06-06
437378,1952-12-28
437385,1954-03-03
437389,1953-08-14
437394,1953-09-23
437405,1954-07-31
437409,1955-10-04
437411,1954-05-12
437412,1954-06-22
437417,1952-07-12
437425,1952-05-10
437426,1954-12-01
437432,1955-11-27
437446,1952-07-16
437447,1952-06-24
437455,1952-07-12
437468,1953-05-25
437471,1955-09-18
437477,1952-07-19
437479,1955-04-12
437483,1952-10-04
437494,1954-03-17
437497,1952-09-24
437498,1952-04-13
437502,1953-04-17
437507,1955-06-01
437522,1952-02-06
437523,1954-01-17
437527,1952-11-07
437528,1954-10-19
437530,1954-10-09
437534,1954-11-25
437541,1952-11-06
437546,1952-07-29
437551,1955-07-22
437553,1953-11-03
437561,1954-03-10
437566,1953-08-11
437568,1954-11-24
437570,1954-05-14
437592,1954-05-11
437596,1954-03-18
437603,1955-10-28
437608,1954-11-03
437614,1953-10-29
437620,1952-05-30
437628,1954-05-14
437637,1954-10-11
437639,1954-07-19
437645,1952-02-04
437649,1952-03-16
437656,1955-07-16
437659,1952-07-27
437675,1955-03-25
437678,1954-01-03
437680,1955-06-04
437689,1952-10-22
437690,1953-02-14
437696,1952-04-12
437698,1955-01-13
437712,1954-05-16
437717,1952-02-07
437729,1955-02-07
437737,1952-02-09
437750,1953-04-15
437762,1955-01-31
437763,1955-10-30
437768,1953-01-07
437776,1954-10-22
437794,1955-07-26
437804,1952-12-07
437806,1955-05-09
437808,1955-04-24
437810,1954-09-28
437811,1954-09-23
437812,1954-02-08
437815,1953-04-17
437818,1952-07-16
437824,1953-12-27
437831,1954-09-19
437838,1953-03-02
437841,1954-08-24
437852,1953-07-14
437867,1955-08-29
437868,1953-11-29
437875,1955-09-16
437883,1952-03-11
437888,1955-09-27
437890,1955-03-15
437892,1954-06-28
437899,1952-12-29
437910,1955-02-02
437922,1955-04-06
437927,1954-08-10
437939,1953-02-12
437953,1954-08-20
437954,1953-12-04
437955,1952-10-22
437956,1952-03-17
437981,1954-04-16
438007,1953-12-05
438011,1955-12-20
438016,1955-08-10
438018,1952-06-21
438033,1954-01-20
438040,1955-04-23
438054,1953-12-21
438055,1955-12-11
438062,1955-06-25
438066,1953-07-29
438085,1953-08-29
438096,1955-12-19
438104,1954-08-02
438109,1954-11-26
438123,1953-12-18
438126,1953-01-10
438146,1955-06-11
438153,1952-02-28
438155,1952-03-02
438171,1953-06-16
438176,1955-09-27
438181,1954-07-17
438191,1952-07-17
438192,1953-05-23
438205,1954-12-03
438208,1952-07-15
438209,1952-08-22
438214,1955-11-04
438224,1954-11-01
438238,1952-05-28
438243,1952-08-27
438253,1955-11-21
438254,1952-10-02
438262,1954-11-25
438263,1954-05-18
438267,1955-05-07
438273,1955-06-29
438284,1952-06-09
438285,1953-10-09
438286,1952-06-23
438288,1953-09-25
438289,1954-11-12
438292,1953-11-26
438295,1952-11-05
438296,1953-06-29
438298,1955-04-29
438312,1955-09-02
438318,1955-12-21
438324,1955-06-01
438325,1955-12-13
438330,1952-11-18
438335,1952-05-30
438357,1953-01-11
438358,1953-03-30
438365,1952-05-26
438366,1955-07-27
438369,1955-07-09
438371,1952-02-09
438385,1953-10-31
438393,1954-11-11
438396,1954-12-15
438397,1955-07-05
438409,1952-03-23
438412,1954-08-27
438426,1955-01-08
438429,1955-03-04
438430,1955-02-21
438437,1953-01-05
438441,1952-07-16
438454,1953-01-19
438455,1952-08-10
438473,1952-09-13
438475,1953-04-04
438483,1952-03-05
438486,1953-12-11
438488,1952-11-03
438498,1954-09-20
438499,1954-06-13
438505,1952-10-04
438508,1953-02-15
438517,1952-07-11
438520,1954-10-01
438525,1952-08-11
438529,1954-12-09
438535,1955-03-27
438541,1952-04-28
438544,1953-01-10
438546,1953-12-21
438551,1954-07-30
438552,1955-10-05
438553,1955-04-08
438563,1955-08-13
438578,1953-07-10
438582,1954-09-01
438583,1953-03-07
438584,1953-02-04
438586,1953-06-11
438593,1955-08-03
438599,1953-03-07
438608,1954-10-17
438610,1952-06-04
438616,1954-12-19
438627,1955-04-06
438641,1952-08-23
438644,1954-07-28
438647,1953-03-15
438648,1952-03-29
438657,1952-07-26
438662,1952-05-25
438681,1954-03-09
438703,1952-03-21
438707,1952-04-11
438714,1955-10-13
438716,1954-11-10
438721,1954-12-14
438726,1952-10-21
438728,1954-01-01
438731,1953-06-26
438733,1955-03-22
438737,1955-04-01
438740,1952-10-29
438747,1954-10-16
438748,1955-07-14
438759,1952-10-30
438776,1953-02-12
438781,1952-09-05
438782,1955-03-08
438784,1952-11-15
438787,1952-06-29
438799,1953-07-08
438804,1953-07-30
438808,1953-01-16
438823,1953-03-10
438840,1953-09-24
438842,1954-01-14
438853,1955-08-27
438861,1954-06-04
438862,1953-03-31
438868,1955-11-02
438871,1955-10-24
438872,1955-06-20
438873,1954-10-25
438876,1954-09-07
438909,1954-07-25
438915,1954-01-19
438917,1952-11-20
438919,1953-04-09
438922,1952-02-29
438923,1953-10-01
438924,1954-09-10
438930,1953-03-16
438931,1955-12-22
438932,1953-04-15
438934,1952-02-09
438944,1954-03-03
438947,1953-04-30
438955,1954-06-02
438958,1954-10-16
438986,1953-09-17
438988,1955-09-12
439000,1954-10-16
439014,1955-03-09
439015,1952-03-02
439017,1953-06-07
439018,1953-10-29
439019,1952-08-25
439033,1953-05-21
439036,1953-12-16
439039,1954-09-01
439040,1953-08-16
439043,1955-03-17
439059,1954-12-21
439062,1953-03-16
439067,1952-06-16
439069,1953-01-28
439071,1953-04-10
439090,1953-02-04
439091,1952-04-07
439095,1955-04-21
439103,1952-03-08
439108,1955-04-06
439115,1952-12-21
439116,1953-12-13
439119,1952-10-22
439125,1953-10-07
439148,1953-11-11
439152,1954-11-01
439160,1955-08-01
439162,1955-08-20
439164,1952-06-16
439169,1952-10-06
439179,1954-07-08
439185,1952-07-26
439195,1953-03-16
439197,1955-03-17
439203,1952-10-15
439204,1952-11-30
439207,1954-08-26
439211,1952-09-25
439216,1954-05-24
439220,1954-06-21
439225,1954-09-10
439230,1955-11-06
439233,1952-07-10
439246,1954-02-13
439251,1952-04-07
439259,1954-02-19
439272,1954-09-25
439276,1954-08-17
439278,1953-03-01
439279,1952-02-20
439283,1953-03-17
439289,1953-10-20
439292,1955-04-04
439296,1953-04-18
439308,1955-04-15
439313,1954-03-04
439318,1953-11-24
439324,1952-07-18
439333,1952-08-18
439336,1954-08-08
439337,1953-03-28
439350,1954-02-22
439358,1955-02-19
439360,1955-03-08
439366,1954-05-24
439371,1953-11-30
439389,1955-12-12
439395,1952-03-16
439411,1954-03-18
439422,1955-07-29
439425,1955-05-19
439437,1954-03-04
439440,1954-01-27
439463,1955-12-24
439468,1953-12-05
439473,1952-08-24
439478,1955-05-17
439484,1955-04-21
439493,1955-01-29
439495,1953-12-17
439516,1954-07-08
439519,1953-07-29
439520,1954-03-06
439524,1952-10-29
439543,1955-06-20
439545,1952-10-30
439552,1955-10-03
439558,1954-04-20
439591,1955-12-13
439612,1955-07-06
439617,1953-10-20
439627,1955-03-12
439639,1955-12-30
439644,1952-09-19
439660,1953-06-04
439662,1955-12-18
439663,1953-09-20
439664,1952-12-02
439665,1954-09-19
439668,1953-10-25
439685,1952-06-20
439686,1955-07-22
439716,1955-02-24
439719,1954-07-17
439722,1952-05-22
439729,1954-03-05
439743,1954-11-29
439744,1953-08-15
439748,1952-11-04
439757,1953-05-28
439760,1952-06-29
439769,1953-03-11
439772,1952-07-10
439774,1955-03-28
439780,1955-08-22
439789,1953-06-02
439792,1955-01-20
439795,1955-12-01
439803,1955-02-11
439807,1955-01-02
439815,1954-11-24
439829,1955-03-31
439835,1954-05-26
439837,1955-01-22
439849,1954-09-24
439853,1952-09-27
439854,1954-12-06
439860,1953-05-07
439864,1953-01-15
439868,1952-03-02
439875,1954-03-15
439877,1952-12-21
439885,1952-09-17
439886,1952-10-10
439887,1955-09-11
439889,1952-10-18
439896,1955-07-07
439903,1952-06-28
439922,1955-10-08
439925,1953-12-26
439938,1954-05-10
439941,1953-02-27
439954,1953-11-23
439958,1954-10-12
439978,1953-12-08
439998,1954-11-30
440003,1953-03-11
440006,1955-09-19
440010,1954-06-30
440019,1954-12-28
440020,1952-05-04
440035,1954-03-23
